TOTAL VALUE ,TAX,LOT SQFT ,YR BUILT,GROSS AREA ,LIVING AREA,FLOORS ,ROOMS,BEDROOMS ,FULL BATH,HALF BATH,KITCHEN,FIREPLACE,REMODEL
,4615.0,5488.0,1920.0,,1500.0,2.0,7.0,4.0,1.0,1.0,1.0,1.0,None
341.0,,6634.0,1880.0,1962.0,1265.0,,5.0,3.0,1.0,0.0,1.0,0.0,None
447.5,5629.0,11580.0,1930.0,3188.0,1596.0,2.0,7.0,3.0,,1.0,1.0,1.0,
342.2,4304.0,3888.0,1930.0,2155.0,1300.0,2.0,6.0,,2.0,0.0,,1.0,None
,5950.0,8058.0,1924.0,3541.0,2224.0,2.0,,4.0,1.0,,1.0,1.0,Old
439.9,5533.0,5050.0,1925.0,4314.0,2509.0,2.0,8.0,4.0,1.0,1.0,1.0,1.0,None
358.6,4511.0,5225.0,1954.0,2754.0,1459.0,1.5,7.0,3.0,2.0,1.0,1.0,1.0,
494.3,6218.0,10000.0,1904.0,3699.0,2240.0,2.0,8.0,3.0,1.0,0.0,1.0,,Old
514.8,6476.0,9800.0,1910.0,4526.0,2593.0,,9.0,3.0,1.0,1.0,1.0,1.0,None
537.0,6755.0,8469.0,2001.0,3126.0,,2.0,7.0,3.0,3.0,1.0,1.0,1.0,None
,3511.0,5258.0,1945.0,2237.0,,1.0,6.0,4.0,1.0,0.0,1.0,0.0,None
334.4,4206.0,5008.0,1940.0,2719.0,1550.0,2.0,,,1.0,1.0,,0.0,None
427.2,5374.0,5488.0,1920.0,2200.0,1440.0,,7.0,3.0,1.0,1.0,1.0,1.0,Recent
474.0,5962.0,8192.0,1900.0,4616.0,,2.0,9.0,4.0,1.0,,1.0,1.0,None
659.015,8290.0,6500.0,2010.0,6406.0,3351.0,2.0,9.0,4.0,2.0,1.0,1.0,1.0,None
354.6,4460.0,6863.0,1954.0,2744.0,1414.0,1.5,,2.0,1.0,1.0,1.0,1.0,None
,5304.0,8750.0,1900.0,3700.0,,,7.0,3.0,2.0,0.0,1.0,1.0,
316.4,3980.0,5000.0,1885.0,,1305.0,2.0,5.0,3.0,1.0,0.0,1.0,0.0,None
391.7,4927.0,5068.0,1907.0,2632.0,1476.0,2.0,8.0,4.0,1.0,1.0,1.0,1.0,None
498.7,,11905.0,1910.0,3030.0,1817.0,2.0,7.0,3.0,1.0,0.0,1.0,0.0,None
522.4,6571.0,,2001.0,3126.0,1948.0,2.0,7.0,3.0,2.0,,1.0,1.0,
651.4,,7290.0,1930.0,4129.0,2552.0,2.0,10.0,4.0,,,1.0,,None
361.9,,3862.0,1940.0,2290.0,1200.0,2.0,7.0,,,0.0,1.0,,Old
332.9,4187.0,,1940.0,2602.0,1534.0,2.0,8.0,4.0,,0.0,1.0,0.0,None
436.3,,,,,1575.0,2.0,7.0,3.0,2.0,1.0,1.0,1.0,
465.2,5852.0,6500.0,1900.0,4907.0,2877.0,2.0,10.0,6.0,2.0,1.0,1.0,0.0,None
622.8,7834.0,8416.0,1887.0,5374.0,3085.0,2.0,10.0,,2.0,1.0,1.0,3.0,Recent
442.9,5571.0,,1925.0,2736.0,1726.0,2.0,10.0,3.0,1.0,1.0,,1.0,Old
343.6,,6090.0,1954.0,2798.0,1459.0,1.5,6.0,,2.0,0.0,1.0,0.0,None
397.0,4994.0,6022.0,1920.0,,1568.0,2.0,7.0,4.0,1.0,1.0,,1.0,None
341.8,4299.0,5500.0,1925.0,,1344.0,1.0,5.0,2.0,1.0,1.0,1.0,,None
874.7,11003.0,10500.0,1907.0,,3500.0,2.5,10.0,4.0,3.0,1.0,1.0,2.0,
470.2,5915.0,5112.0,1992.0,2490.0,1593.0,2.0,7.0,,2.0,1.0,1.0,1.0,None
301.1,3787.0,5223.0,1912.0,2044.0,1212.0,2.0,,2.0,1.0,0.0,1.0,0.0,None
507.7,6386.0,,1910.0,3461.0,2088.0,2.0,7.0,3.0,,0.0,,0.0,None
308.0,3874.0,3838.0,1935.0,1891.0,1200.0,2.0,5.0,3.0,1.0,0.0,1.0,0.0,None
416.6,5240.0,6531.0,1955.0,,1716.0,,7.0,3.0,2.0,0.0,1.0,1.0,None
579.5,,12246.0,1900.0,4138.0,2414.0,2.0,11.0,4.0,2.0,1.0,1.0,,
480.0,6038.0,7200.0,1927.0,3207.0,1930.0,2.0,7.0,3.0,1.0,1.0,1.0,1.0,Recent
,,4823.0,1920.0,3475.0,1456.0,1.0,8.0,3.0,,0.0,1.0,1.0,None
478.8,6023.0,5206.0,1994.0,2482.0,1576.0,2.0,6.0,3.0,2.0,1.0,,1.0,Recent
359.6,4523.0,5500.0,1920.0,2377.0,1350.0,2.0,6.0,3.0,1.0,0.0,1.0,0.0,None
,6356.0,10000.0,1890.0,4458.0,2762.0,2.0,12.0,6.0,2.0,1.0,1.0,0.0,Recent
321.4,4043.0,5500.0,1928.0,2098.0,960.0,1.0,5.0,2.0,1.0,0.0,1.0,1.0,None
778.2,9789.0,15900.0,1925.0,5642.0,3404.0,2.5,9.0,3.0,3.0,0.0,1.0,3.0,Recent
,4353.0,,1955.0,1921.0,1272.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,None
504.5,6346.0,15039.0,1910.0,4033.0,2233.0,2.0,10.0,,2.0,0.0,1.0,0.0,None
326.9,4112.0,5499.0,1952.0,2803.0,1247.0,1.0,5.0,3.0,2.0,0.0,1.0,1.0,None
346.9,4364.0,3812.0,1931.0,2216.0,1352.0,2.0,8.0,3.0,1.0,,1.0,1.0,Recent
626.7,7883.0,10500.0,1920.0,5883.0,3046.0,2.0,9.0,3.0,1.0,1.0,1.0,1.0,None
410.0,5157.0,5250.0,1900.0,3269.0,1842.0,2.0,7.0,4.0,1.0,,1.0,0.0,Recent
,7248.0,8233.0,1900.0,6109.0,,2.5,10.0,6.0,2.0,0.0,1.0,1.0,None
485.6,6108.0,,1930.0,2697.0,,2.0,7.0,,1.0,1.0,1.0,1.0,Recent
598.0,7522.0,11048.0,1880.0,5657.0,3301.0,2.0,8.0,4.0,1.0,1.0,,0.0,
378.4,4760.0,6199.0,,2654.0,1459.0,1.5,7.0,3.0,1.0,1.0,1.0,,None
518.9,6527.0,7170.0,1930.0,3744.0,2130.0,2.0,10.0,4.0,1.0,1.0,1.0,1.0,None
402.3,5060.0,5000.0,1910.0,2903.0,1840.0,2.0,8.0,4.0,2.0,0.0,1.0,0.0,None
,4839.0,5000.0,1900.0,3170.0,1767.0,2.0,6.0,3.0,1.0,,1.0,1.0,None
,4629.0,3787.0,1924.0,2236.0,1456.0,2.0,8.0,3.0,2.0,1.0,1.0,,None
496.1,,5171.0,1994.0,3352.0,,2.0,7.0,3.0,,1.0,1.0,1.0,None
354.0,4453.0,5000.0,1910.0,2636.0,1473.0,2.0,6.0,3.0,1.0,1.0,,0.0,None
414.5,5214.0,6000.0,1948.0,2466.0,1470.0,2.0,,3.0,1.0,1.0,,1.0,None
661.8,8325.0,11200.0,1920.0,4562.0,2808.0,2.0,9.0,5.0,4.0,0.0,1.0,0.0,Recent
598.1,7524.0,12927.0,1920.0,3303.0,1818.0,2.0,8.0,,1.0,1.0,1.0,0.0,None
346.8,,6041.0,1950.0,2488.0,1075.0,1.0,5.0,,1.0,0.0,1.0,,None
484.6,6096.0,6000.0,1864.0,4473.0,2530.0,2.0,8.0,3.0,1.0,1.0,1.0,0.0,None
348.9,,5867.0,1954.0,3002.0,1459.0,1.5,7.0,3.0,2.0,0.0,1.0,,None
538.4,6773.0,13889.0,1910.0,4811.0,2770.0,2.0,8.0,4.0,1.0,1.0,1.0,2.0,None
534.0,6717.0,10836.0,1983.0,4520.0,2532.0,1.5,10.0,5.0,2.0,1.0,2.0,0.0,Recent
445.6,5605.0,4875.0,,3020.0,2007.0,2.0,9.0,,1.0,1.0,1.0,0.0,Recent
377.6,,4599.0,1900.0,2861.0,1790.0,2.0,7.0,4.0,2.0,0.0,1.0,1.0,
671.9,8452.0,7820.0,1930.0,,2374.0,2.0,9.0,5.0,2.0,1.0,1.0,,Old
342.7,4311.0,5500.0,1920.0,3384.0,1456.0,1.0,6.0,2.0,1.0,0.0,1.0,1.0,None
705.4,8873.0,26825.0,1851.0,8037.0,3527.0,,9.0,4.0,2.0,1.0,1.0,1.0,None
348.3,,3762.0,1940.0,2184.0,,,7.0,3.0,1.0,1.0,1.0,0.0,Recent
,5613.0,7867.0,1960.0,2461.0,2004.0,1.0,8.0,,1.0,1.0,1.0,1.0,None
,5606.0,6765.0,1956.0,2356.0,1361.0,2.0,7.0,3.0,,1.0,1.0,1.0,Old
390.4,4911.0,,,2592.0,1530.0,1.5,7.0,3.0,1.0,0.0,1.0,1.0,None
449.4,5653.0,5760.0,,3923.0,2184.0,2.0,7.0,4.0,1.0,1.0,1.0,1.0,None
342.4,4307.0,5235.0,1920.0,2548.0,1372.0,,9.0,4.0,2.0,0.0,1.0,0.0,None
368.9,4640.0,5185.0,1909.0,2646.0,1698.0,2.0,6.0,3.0,1.0,0.0,1.0,0.0,None
343.0,4314.0,4875.0,1910.0,,1439.0,2.0,,,1.0,1.0,1.0,0.0,None
448.0,5635.0,7400.0,1920.0,4108.0,2329.0,2.0,8.0,4.0,1.0,1.0,1.0,1.0,None
475.3,5979.0,,1872.0,4140.0,2490.0,2.0,10.0,4.0,2.0,1.0,1.0,0.0,Recent
364.0,4579.0,5535.0,1955.0,2702.0,1414.0,1.5,6.0,3.0,,2.0,1.0,1.0,None
474.1,5964.0,9030.0,1804.0,3541.0,2060.0,2.0,,4.0,1.0,1.0,1.0,0.0,Recent
,4111.0,3975.0,1877.0,2585.0,1444.0,2.0,8.0,3.0,1.0,1.0,1.0,0.0,None
456.8,5746.0,4487.0,,4021.0,1980.0,2.0,9.0,4.0,1.0,1.0,1.0,1.0,None
359.8,4526.0,3850.0,1939.0,2355.0,,2.0,7.0,,1.0,1.0,1.0,1.0,None
347.8,4375.0,,1820.0,,1298.0,2.0,7.0,4.0,2.0,0.0,1.0,0.0,Old
399.2,5021.0,6215.0,1960.0,2402.0,,2.0,6.0,3.0,1.0,1.0,1.0,2.0,None
417.7,5254.0,,1966.0,2712.0,1590.0,2.0,7.0,4.0,1.0,,1.0,1.0,None
567.9,7144.0,12080.0,1899.0,3939.0,2265.0,2.0,12.0,5.0,2.0,1.0,1.0,1.0,Recent
422.1,5310.0,2466.0,1947.0,3631.0,,,7.0,,1.0,1.0,1.0,1.0,Old
,3779.0,5500.0,1950.0,2164.0,1040.0,1.0,5.0,2.0,1.0,0.0,1.0,1.0,None
,5775.0,10000.0,1880.0,3595.0,2174.0,2.0,9.0,4.0,1.0,1.0,1.0,0.0,
353.2,4443.0,6856.0,1954.0,2733.0,1414.0,1.5,,3.0,1.0,1.0,1.0,1.0,None
548.1,6895.0,10500.0,1898.0,3591.0,2193.0,2.0,8.0,4.0,1.0,1.0,1.0,1.0,None
415.8,5230.0,6329.0,1942.0,2956.0,1393.0,1.0,7.0,3.0,3.0,0.0,1.0,1.0,Recent
574.4,7225.0,10720.0,1900.0,4282.0,,,8.0,4.0,2.0,0.0,,0.0,Old
328.9,4137.0,3712.0,1926.0,2459.0,1425.0,2.0,6.0,3.0,1.0,1.0,1.0,1.0,None
309.6,3894.0,5810.0,1984.0,1750.0,1078.0,,5.0,2.0,1.0,1.0,1.0,0.0,None
339.0,4264.0,,,2748.0,1414.0,1.5,6.0,2.0,1.0,,1.0,1.0,None
526.3,6620.0,10000.0,1906.0,4392.0,2806.0,2.5,11.0,5.0,2.0,0.0,1.0,1.0,None
478.2,6015.0,6980.0,1900.0,4144.0,2213.0,2.0,9.0,4.0,3.0,0.0,1.0,1.0,
363.5,4572.0,4400.0,1963.0,2189.0,1058.0,1.0,8.0,4.0,1.0,1.0,1.0,2.0,None
,5771.0,5500.0,1910.0,3584.0,2016.0,,10.0,3.0,1.0,,1.0,1.0,None
433.2,5449.0,6728.0,1910.0,3616.0,2032.0,2.0,,3.0,1.0,1.0,1.0,1.0,None
432.6,5442.0,8830.0,1900.0,3068.0,2130.0,2.0,8.0,4.0,1.0,1.0,1.0,,Recent
484.3,6092.0,10569.0,1890.0,4653.0,2412.0,2.0,8.0,3.0,1.0,1.0,1.0,1.0,
511.3,6432.0,13950.0,1920.0,4173.0,2278.0,2.0,9.0,5.0,2.0,0.0,1.0,1.0,None
336.3,4230.0,4900.0,1929.0,2597.0,1568.0,2.0,7.0,3.0,1.0,0.0,,0.0,None
400.9,5043.0,6100.0,1864.0,3934.0,2205.0,2.0,8.0,3.0,1.0,1.0,1.0,0.0,None
417.3,5249.0,7610.0,1950.0,3068.0,1290.0,1.0,5.0,2.0,1.0,2.0,1.0,2.0,
367.0,4616.0,5500.0,1924.0,,1456.0,1.0,9.0,3.0,2.0,1.0,1.0,1.0,None
332.4,4181.0,6375.0,1934.0,2130.0,1372.0,2.0,7.0,3.0,,0.0,1.0,0.0,None
442.3,,3750.0,1923.0,2754.0,1859.0,,8.0,3.0,2.0,,1.0,1.0,Recent
433.8,5457.0,,,4380.0,2442.0,2.0,8.0,5.0,2.0,0.0,1.0,0.0,None
357.6,4498.0,6750.0,1880.0,2431.0,1536.0,2.0,7.0,3.0,1.0,1.0,1.0,1.0,None
394.0,4956.0,8979.0,1900.0,3123.0,1904.0,2.0,8.0,4.0,2.0,0.0,1.0,0.0,
337.1,4240.0,3687.0,1939.0,2247.0,1349.0,2.0,,3.0,1.0,1.0,1.0,1.0,None
314.9,3961.0,5714.0,1984.0,,1078.0,2.0,5.0,3.0,1.0,1.0,1.0,0.0,
446.3,5614.0,7178.0,1915.0,4038.0,2164.0,,9.0,6.0,1.0,1.0,1.0,1.0,
313.0,3937.0,4534.0,,2250.0,900.0,1.0,5.0,2.0,1.0,0.0,1.0,0.0,None
480.4,6043.0,,1920.0,3544.0,1920.0,2.0,7.0,4.0,1.0,1.0,1.0,1.0,None
386.7,4864.0,,1900.0,3329.0,1661.0,2.0,6.0,2.0,1.0,0.0,1.0,0.0,None
307.5,3868.0,5036.0,1954.0,,1160.0,1.0,5.0,3.0,1.0,0.0,1.0,1.0,None
645.7,8122.0,10569.0,1901.0,4760.0,2933.0,2.0,11.0,5.0,,0.0,1.0,1.0,None
370.0,4654.0,6065.0,1905.0,3100.0,1942.0,2.0,7.0,3.0,1.0,0.0,1.0,0.0,None
354.6,4460.0,3936.0,1954.0,2712.0,1272.0,1.0,6.0,3.0,,1.0,1.0,1.0,None
348.7,4386.0,5643.0,1954.0,2697.0,1459.0,1.5,6.0,2.0,1.0,1.0,1.0,,None
356.9,,5500.0,1925.0,2376.0,1365.0,2.0,8.0,3.0,1.0,0.0,1.0,1.0,None
362.1,4555.0,6999.0,1912.0,2888.0,1556.0,2.0,8.0,4.0,1.0,1.0,1.0,1.0,None
330.5,4157.0,6163.0,1950.0,,1260.0,1.0,6.0,2.0,1.0,0.0,1.0,1.0,None
444.6,5593.0,,1887.0,3799.0,1926.0,,9.0,5.0,1.0,1.0,1.0,0.0,
286.9,3609.0,3338.0,1954.0,2328.0,,1.0,5.0,3.0,1.0,0.0,1.0,1.0,None
304.4,,3662.0,1940.0,2400.0,,2.0,7.0,3.0,1.0,0.0,1.0,0.0,None
465.7,5858.0,7250.0,1880.0,4753.0,2319.0,2.0,9.0,4.0,2.0,1.0,1.0,0.0,
409.6,5152.0,,1900.0,,1960.0,,8.0,,1.0,,1.0,1.0,None
,6580.0,10708.0,1888.0,4418.0,2257.0,,9.0,3.0,2.0,1.0,1.0,1.0,None
614.6,7731.0,7975.0,1938.0,3680.0,2024.0,2.0,7.0,4.0,2.0,,1.0,1.0,Recent
386.8,,4725.0,1993.0,,1632.0,2.0,7.0,3.0,1.0,1.0,1.0,1.0,None
560.2,7047.0,15690.0,1890.0,5052.0,2780.0,2.0,11.0,6.0,,0.0,1.0,,None
427.1,5372.0,,1930.0,3292.0,1843.0,2.0,8.0,4.0,1.0,1.0,1.0,1.0,
374.7,4713.0,3800.0,1920.0,2779.0,1585.0,2.0,8.0,,1.0,0.0,1.0,0.0,None
381.0,4792.0,5500.0,1915.0,3159.0,1769.0,2.0,7.0,4.0,1.0,1.0,1.0,1.0,None
308.9,3885.0,6000.0,,2148.0,1064.0,1.0,5.0,,1.0,0.0,,,None
590.2,7424.0,8637.0,1950.0,5242.0,2246.0,1.0,,2.0,1.0,1.0,1.0,,None
333.4,4194.0,4412.0,1929.0,2551.0,1404.0,2.0,6.0,3.0,1.0,0.0,1.0,,None
311.4,3917.0,5304.0,1955.0,2379.0,1189.0,,6.0,,1.0,1.0,1.0,,None
336.7,4235.0,,1950.0,2304.0,1120.0,1.0,6.0,3.0,1.0,1.0,1.0,0.0,None
649.6,8171.0,19015.0,1899.0,3575.0,2921.0,2.0,9.0,5.0,3.0,1.0,1.0,3.0,None
,5705.0,6375.0,1887.0,3288.0,1917.0,,7.0,6.0,,1.0,1.0,0.0,Recent
376.4,4735.0,7293.0,1920.0,2749.0,1553.0,2.0,8.0,4.0,1.0,1.0,1.0,0.0,Old
343.0,4314.0,3637.0,1940.0,2332.0,1464.0,2.0,,,1.0,,,0.0,None
,4610.0,,1950.0,2486.0,1148.0,1.0,6.0,2.0,1.0,0.0,1.0,1.0,None
454.5,5717.0,,1900.0,3684.0,1956.0,2.0,8.0,3.0,1.0,1.0,1.0,,None
376.4,4735.0,6045.0,1900.0,2250.0,1360.0,2.0,7.0,3.0,1.0,1.0,1.0,1.0,
386.1,4857.0,5718.0,1912.0,,1406.0,2.0,7.0,4.0,2.0,0.0,1.0,0.0,None
,5206.0,7875.0,1890.0,4203.0,2408.0,2.0,8.0,,2.0,0.0,,0.0,None
460.1,5788.0,9716.0,1864.0,3428.0,,2.0,9.0,4.0,1.0,,1.0,0.0,Recent
713.3,8973.0,10150.0,1900.0,,3393.0,,10.0,7.0,2.0,2.0,1.0,1.0,Recent
375.9,4728.0,7325.0,1920.0,2319.0,1541.0,2.0,,3.0,1.0,0.0,1.0,1.0,None
730.1,9184.0,8631.0,1907.0,5722.0,3250.0,2.0,12.0,5.0,2.0,1.0,1.0,2.0,
493.68,6210.0,5500.0,1920.0,3731.0,2344.0,,7.0,3.0,2.0,1.0,1.0,1.0,Recent
599.7,7544.0,8040.0,1886.0,5406.0,3112.0,2.0,12.0,4.0,1.0,1.0,1.0,,None
420.1,5284.0,5554.0,1930.0,3004.0,1488.0,2.0,6.0,3.0,1.0,1.0,1.0,1.0,None
488.0,6139.0,4479.0,1907.0,4023.0,2324.0,2.0,9.0,3.0,1.0,1.0,1.0,1.0,None
,7188.0,6375.0,1887.0,3576.0,1946.0,2.0,7.0,5.0,2.0,1.0,1.0,1.0,None
349.5,4396.0,4779.0,1955.0,2680.0,1414.0,1.5,6.0,3.0,1.0,1.0,1.0,1.0,None
300.4,3779.0,5000.0,,1976.0,988.0,,5.0,3.0,1.0,1.0,1.0,1.0,None
342.1,4303.0,3612.0,1931.0,2674.0,1576.0,2.0,,3.0,1.0,1.0,1.0,1.0,
382.7,4814.0,7154.0,1895.0,3053.0,1622.0,2.0,8.0,3.0,1.0,1.0,,0.0,None
533.7,6713.0,11714.0,1900.0,3305.0,,,7.0,3.0,1.0,1.0,,0.0,Recent
366.2,4606.0,4205.0,,,1472.0,2.0,,4.0,1.0,,1.0,1.0,None
385.6,4850.0,5682.0,,4368.0,2039.0,1.0,9.0,,,0.0,1.0,0.0,
321.3,4041.0,6300.0,1950.0,2594.0,1237.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,None
537.4,6760.0,5261.0,1900.0,5301.0,2773.0,2.0,9.0,4.0,1.0,1.0,1.0,1.0,Recent
269.2,,3800.0,1930.0,1956.0,936.0,,5.0,,1.0,0.0,1.0,0.0,None
457.6,5756.0,4622.0,1925.0,4100.0,2303.0,2.0,7.0,3.0,2.0,,1.0,2.0,Old
,4857.0,5500.0,1932.0,3410.0,1383.0,1.0,,4.0,2.0,0.0,1.0,1.0,Recent
414.5,5214.0,,1910.0,3054.0,1988.0,2.0,6.0,3.0,1.0,0.0,1.0,,
449.9,5659.0,7740.0,1988.0,2950.0,1700.0,2.0,7.0,,2.0,,1.0,1.0,None
396.2,4984.0,4350.0,1932.0,2605.0,1464.0,2.0,7.0,,1.0,0.0,1.0,1.0,None
511.6,6435.0,9643.0,1910.0,4246.0,2485.0,2.0,9.0,5.0,2.0,0.0,1.0,1.0,None
534.2,6720.0,11700.0,1880.0,4521.0,2642.0,2.0,10.0,4.0,1.0,1.0,1.0,1.0,None
416.3,5237.0,6375.0,1895.0,4478.0,2588.0,2.0,11.0,5.0,1.0,,1.0,0.0,None
,4911.0,9503.0,1910.0,2518.0,1258.0,1.5,6.0,3.0,2.0,,1.0,1.0,Recent
295.8,3721.0,3662.0,1929.0,1900.0,925.0,1.0,5.0,,1.0,0.0,1.0,0.0,Old
439.5,5528.0,7471.0,1950.0,3566.0,2166.0,2.0,6.0,4.0,2.0,0.0,1.0,0.0,None
339.1,4265.0,6250.0,,,1516.0,2.0,6.0,2.0,1.0,1.0,,0.0,None
553.8,6966.0,9126.0,1963.0,3570.0,2122.0,2.0,,3.0,1.0,1.0,1.0,2.0,None
310.5,3906.0,5000.0,1958.0,2148.0,936.0,1.0,4.0,2.0,1.0,0.0,1.0,1.0,None
455.1,5725.0,10498.0,1920.0,,1776.0,2.0,8.0,3.0,2.0,0.0,1.0,0.0,Old
470.9,5923.0,,1880.0,4031.0,2070.0,,9.0,4.0,1.0,,1.0,1.0,None
545.1,,,1900.0,4510.0,2840.0,2.0,8.0,4.0,1.0,1.0,1.0,1.0,None
359.9,4527.0,,,2567.0,1664.0,2.0,8.0,4.0,1.0,1.0,,0.0,None
,,3800.0,1965.0,,1056.0,1.0,5.0,2.0,1.0,0.0,,1.0,
,7779.0,10167.0,1910.0,4928.0,,2.0,9.0,5.0,2.0,1.0,1.0,1.0,Recent
422.5,5315.0,8400.0,1905.0,3072.0,1946.0,2.0,7.0,4.0,1.0,0.0,,0.0,None
375.0,4717.0,6100.0,1900.0,3066.0,,2.0,7.0,4.0,1.0,1.0,1.0,1.0,None
,4000.0,5500.0,1920.0,3056.0,1383.0,1.0,5.0,2.0,1.0,0.0,1.0,0.0,None
383.3,4821.0,4650.0,1930.0,3090.0,1632.0,2.0,8.0,4.0,2.0,1.0,1.0,,None
,4014.0,6375.0,1880.0,2014.0,1271.0,2.0,6.0,3.0,1.0,1.0,,0.0,None
328.4,4131.0,,1964.0,,1387.0,1.5,6.0,2.0,2.0,,1.0,1.0,None
336.4,4231.0,2691.0,1925.0,3069.0,,2.0,8.0,4.0,1.0,1.0,1.0,0.0,None
577.1,7259.0,5244.0,1887.0,3899.0,2298.0,2.0,9.0,4.0,1.0,1.0,,1.0,Recent
411.0,5170.0,5369.0,,2525.0,1550.0,2.0,6.0,3.0,1.0,0.0,1.0,2.0,None
300.8,3784.0,3800.0,1909.0,2028.0,,1.0,5.0,3.0,1.0,0.0,1.0,1.0,None
267.5,3365.0,4068.0,1929.0,2060.0,988.0,,5.0,2.0,1.0,1.0,1.0,0.0,None
434.2,5462.0,12198.0,1920.0,2812.0,1760.0,2.0,,4.0,2.0,0.0,,0.0,
624.5,7856.0,10085.0,1892.0,5975.0,3355.0,2.0,10.0,3.0,2.0,1.0,1.0,2.0,None
,3941.0,5120.0,1952.0,3066.0,1416.0,1.0,6.0,3.0,1.0,0.0,,1.0,None
439.1,5523.0,,1900.0,4213.0,2477.0,2.0,10.0,3.0,1.0,1.0,1.0,1.0,None
322.3,4054.0,4794.0,1955.0,2647.0,1414.0,1.5,5.0,2.0,1.0,1.0,,1.0,None
349.2,4392.0,,,2594.0,1297.0,1.0,6.0,3.0,,0.0,,0.0,None
624.9,,11700.0,1900.0,3807.0,2220.0,2.0,7.0,3.0,1.0,1.0,1.0,1.0,Recent
565.4,7112.0,9951.0,1949.0,3977.0,2534.0,2.0,8.0,4.0,2.0,1.0,,,None
,4551.0,3680.0,1920.0,3044.0,1762.0,2.0,9.0,3.0,1.0,1.0,1.0,,None
353.6,4448.0,3800.0,,3326.0,1492.0,1.0,6.0,3.0,1.0,0.0,1.0,1.0,None
377.6,4750.0,4950.0,1920.0,,1550.0,2.0,6.0,2.0,1.0,,1.0,1.0,None
369.5,4648.0,5500.0,,2820.0,,1.5,7.0,4.0,2.0,0.0,1.0,1.0,None
475.3,5979.0,8705.0,1930.0,2862.0,1798.0,2.0,7.0,4.0,1.0,1.0,1.0,1.0,None
384.0,4830.0,6375.0,1910.0,2802.0,,2.0,,3.0,,1.0,1.0,,None
485.1,6102.0,7981.0,1910.0,4538.0,2481.0,,9.0,3.0,3.0,1.0,1.0,1.0,None
676.2,8506.0,11354.0,1910.0,,2670.0,2.0,10.0,5.0,3.0,,1.0,1.0,Old
264.5,3327.0,3800.0,,2084.0,1000.0,1.0,5.0,2.0,1.0,0.0,,,None
361.2,4543.0,5275.0,1960.0,3136.0,1395.0,1.0,7.0,3.0,1.0,1.0,1.0,1.0,None
380.1,4781.0,,1938.0,2493.0,1402.0,2.0,7.0,3.0,1.0,1.0,1.0,1.0,None
,4282.0,3120.0,1920.0,2320.0,1364.0,2.0,7.0,3.0,1.0,0.0,,0.0,Recent
741.9,9333.0,,2006.0,4856.0,3245.0,1.5,,5.0,,1.0,1.0,2.0,None
286.3,3601.0,4406.0,1930.0,1968.0,950.0,1.0,5.0,2.0,1.0,0.0,1.0,0.0,None
,4848.0,7906.0,1960.0,2232.0,1056.0,1.0,5.0,2.0,1.0,0.0,1.0,1.0,None
418.4,5263.0,5756.0,1930.0,2384.0,1500.0,2.0,8.0,4.0,1.0,,1.0,0.0,None
363.1,4567.0,6080.0,1931.0,2752.0,1461.0,,6.0,2.0,1.0,1.0,1.0,1.0,None
,4865.0,3800.0,1915.0,,1607.0,1.0,8.0,4.0,1.0,1.0,1.0,1.0,None
386.6,4863.0,3770.0,1914.0,3162.0,,2.0,7.0,4.0,1.0,1.0,1.0,0.0,
365.8,4601.0,4000.0,1895.0,3092.0,1698.0,2.0,8.0,3.0,1.0,1.0,,0.0,None
372.7,4688.0,5400.0,1930.0,2409.0,1550.0,2.0,6.0,,1.0,,1.0,0.0,None
482.8,6073.0,5096.0,1906.0,4724.0,2674.0,2.0,8.0,4.0,1.0,1.0,1.0,1.0,None
397.2,4996.0,14230.0,1960.0,2079.0,1014.0,1.0,,2.0,1.0,1.0,1.0,1.0,
279.8,3519.0,3512.0,1955.0,1724.0,792.0,1.0,6.0,3.0,1.0,1.0,,1.0,None
300.4,3779.0,5500.0,1924.0,2090.0,950.0,1.0,,2.0,1.0,0.0,,1.0,None
338.7,4260.0,6375.0,1910.0,3212.0,1383.0,1.0,6.0,3.0,,0.0,1.0,1.0,None
370.1,4655.0,5000.0,,2408.0,,2.0,8.0,3.0,1.0,1.0,1.0,1.0,
356.6,4486.0,2755.0,1920.0,2694.0,1710.0,2.0,6.0,3.0,1.0,1.0,1.0,0.0,Recent
343.5,,4556.0,1935.0,3139.0,1680.0,1.5,6.0,3.0,2.0,0.0,1.0,1.0,Recent
398.5,5013.0,5244.0,1920.0,2554.0,1585.0,2.0,9.0,3.0,1.0,1.0,1.0,0.0,None
721.6,9077.0,5505.0,1900.0,5806.0,,2.0,,7.0,3.0,,1.0,,Recent
535.0,6730.0,5732.0,1900.0,3818.0,2113.0,2.0,9.0,5.0,,0.0,1.0,1.0,None
555.9,6993.0,10731.0,1910.0,4256.0,2371.0,2.0,9.0,5.0,2.0,1.0,1.0,1.0,None
397.0,,6000.0,1940.0,2474.0,1514.0,2.0,7.0,3.0,1.0,1.0,1.0,2.0,None
396.7,4990.0,4950.0,,2832.0,1752.0,,8.0,3.0,2.0,1.0,1.0,1.0,None
293.1,3687.0,6000.0,1930.0,1934.0,1050.0,1.0,5.0,2.0,1.0,0.0,1.0,1.0,
